reviewer_id,timestamp,company_name,company_type,company_size,company_address,review_content,review_content_cleaned,is_review_gpt-5,is_review_gpt-oss-120b,human_verified,Long_verified
31f9a2,2 năm trước,Gametamin,product,11/1/1950 0:00,"35 Lê Đình Thám, Hải Châu, Đà Nẵng","Để cho ai có ý định vào cty này thì né vội, nếu ở ĐN không có cty game nào nữa thì ra SG, HN làm ấy chứ đừng vào đây. Sếp V là kiểu thùng rỗng kêu to mà nghe lỏm đầu này một tí đầu kia một tí rồi phán chuyên môn như thật, nhưng nói một hồi là cái dốt nó lộ ra. Làm game clone mà tưởng mình làm game AAA hay gì, rồi riết phải theo ý ổng rồi game thành nồi cám lợn. Gần đến ngày review lương là dở đủ trò để chê bai rồi bảo nhân viên yếu này yếu kia để khỏi phải lên lương, trong khi bình thường làm éo nói gì. Tính cách sân si thích mỉa mai soi mói chuyện riêng của nhân viên, còn body shaming nhân viên. Lấy cái cớ tạo điều kiện cho nhân viên phát triển để chèn ép OT không lương, làm nhiều việc không phải phận sự chuyên môn. Trễ lương lên xuống, nợ lương từ tháng này qua tháng khác, thằng lead GD còn bảo nhân viên chậm task thì công ty có quyền chậm lương, đ ngửi được lũ này. À thằng cha lead GD này qua cty khác chắc trình độ intern, có skill bợ đít là giỏi. Nói chung là đ được cái nước gì đâu, né vội đi mng. Vào đây không học hỏi được gì đâu.","để cho ai có ý định vào công ty này thì né vội, nếu ở đn không có công ty game nào nữa thì ra sg, hn làm ấy chứ đừng vào đây. sếp v là kiểu thùng rỗng kêu to mà nghe lỏm đầu này một tí đầu kia một tí rồi phán chuyên môn như thật, nhưng nói một hồi là cái dốt nó lộ ra. làm game clone mà tưởng mình làm game a hay gì, rồi riết phải theo ý ổng rồi game thành nồi cám lợn. gần đến ngày review lương là dở đủ trò để chê bai rồi bảo nhân viên yếu này yếu kia để khỏi phải lên lương, trong khi bình thường làm éo nói gì. tính cách sân si thích mỉa mai soi mói chuyện riêng của nhân viên, còn body shaming nhân viên. lấy cái cớ tạo điều kiện cho nhân viên phát triển để chèn ép OT không lương, làm nhiều việc không phải phận sự chuyên môn. trễ lương lên xuống, nợ lương từ tháng này qua tháng khác, thằng lead gd còn bảo nhân viên chậm task thì công ty có quyền chậm lương, đ ngửi được lũ này. à thằng cha lead gd này qua công ty khác chắc trình độ intern, có skill bợ đít là giỏi. nói chung là đ được cái nước gì đâu, né vội đi mng. vào đây không học hỏi được gì đâu.",TRUE,TRUE,,
3886f7,2 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,khủng khiếp toàn mấy con ất ơ ko học hành mà quảng cáo thành chuyên gia thẩm mĩ,khủng khiếp toàn mấy con ất ơ không học hành mà quảng cáo thành chuyên gia thẩm mĩ,FALSE,FALSE,,
e419fc,2 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"Một công ty chuyên quảng cáo khắp nơi, làm nổi công ty bằng quảng cáo chứ không phải chất lượng dịch vụ.Giám đốc hay phó giám đốc kêu cho sang mồm chứ toàn mấy đứa ất ơ, miễn sao bán được hàng, lừa được tiền mấy bà khách là auto giám đốc hết.Lừa đảo","một công ty chuyên quảng cáo khắp nơi, làm nổi công ty bằng quảng cáo chứ không phải chất lượng dịch vụ. giám đốc hay phó giám đốc kêu cho sang mồm chứ toàn mấy đứa ất ơ, miễn sao bán được hàng, lừa được tiền mấy bà khách là auto giám đốc hết. lừa đảo",TRUE,TRUE,,
3fa2f9,2 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"Sếp cty này thjk nịnh bợ. Ai công khai khen sếp, khen công ty trên mxh auto dc ưu áiDv ngày xuống cấp, toàn hàng tàu, kem trộn.Dùng hình ảnh qc lừa đảo khách hàng","sếp công ty này thjk nịnh bợ. ai công khai khen sếp, khen công ty trên mxh auto dc ưu áidv ngày xuống cấp, toàn hàng tàu, kem trộn. dùng hình ảnh qc lừa đảo khách hàng",TRUE,TRUE,,
36101a,2 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,ôi trời cái bà tổng giám đốc chỉ biết chửi chửi và chửi ngoài ra không lamf gì . suốt ngày ép nhân viên làm việc chạy số trong khi mình không làm,ôi trời cái bà tổng giám đốc chỉ biết chửi chửi và chửi ngoài ra không lamf gì . suốt ngày ép nhân viên làm việc chạy số trong khi mình không làm,TRUE,TRUE,,
e6ec98,2 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"chức cao toàn cocc, cty kiểu gia đình, thích nịnh bợ, nịnh được là có lương mặc dù chả có gì mà làm","chức cao toàn cocc, công ty kiểu gia đình, thích nịnh bợ, nịnh được là có lương mặc dù chả có gì mà làm",TRUE,TRUE,,
4749b5,2 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"Nội bộ sai phạm xong lòi ra cả mớ người bị đuổi Bớt đâm chọt bên ngta lại nha, kẻo nghiệp quật á","nội bộ sai phạm ng lòi ra cả mớ người bị đuổi bớt đâm chọt bên ngta lại nha, kẻo nghiệp quật á",TRUE,TRUE,,
b23dcb,2 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"Nước quá trong thì không có cá, tập thể không biển thủ thì không phải cocc","nước quá trong thì không có cá, tập thể không biển thủ thì không phải cocc",FALSE,FALSE,,
3bc03b,2 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"cty trả lương max lầy ko tôn trọng ý kiến nhân viên, làm tháng này đến cuối tháng sau mới có lương mà cũng ko nhận được thông báo cụ thể hôm nào có.","công ty trả lương max lầy không tôn trọng ý kiến nhân viên, làm tháng này đến cuối tháng sau mới có lương mà cũng không nhận được thông báo cụ thể hôm nào có.",TRUE,TRUE,,
3e3423,3 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"né gấp cái phòng sales công ty này vì anh giám đốc nửa đực nửa cái thiên vị cho các chú gà của ảnh - trơ trẽn xin nhấn mạnh là trơ trẽn cực độ nha, một nhóm chia chác ăn dọng đã đời với nhau, team mình có ngày gọi khách đến 8-9h đêm lương 11-12tr còn gà của anh toàn 20 đổ lên không à - mình đã nghỉ lập tức sau khi biết sự thật thối nát bên trong, hi vọng anh giám đốc lại cái sớm ói ra lại những gì anh đã ăn của nhân viên, dơ","né gấp cái phòng sales công ty này vì anh giám đốc nửa đực nửa cái thiên vị cho các chú gà của ảnh trơ trẽn xin nhấn mạnh là trơ trẽn cực độ nha, một nhóm chia chác ăn dọng đã đời với nhau, team mình có ngày gọi khách đến 8 9h đêm lương 11 12tr còn gà của anh toàn 20 đổ lên không à mình đã nghỉ lập tức sau khi biết sự thật thối nát bên trong, hi vọng anh giám đốc lại cái sớm ói ra lại những gì anh đã ăn của nhân viên, dơ",TRUE,TRUE,,
8611fa,3 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"rất tởm ông giám đốc sales ở đây, trai ko ra trai gái ko ra gái đã vậy nguyên bè lũ tay chân của ổng ăn từ dưới lên trên thiên vị nhau một cách rõ ràng trắng trợn, chừng nào còn ổng và bà phó giám đốc thì cty còn thối nát","rất tởm ông giám đốc sales ở đây, trai không ra trai gái không ra gái đã vậy nguyên bè lũ tay chân của ổng ăn từ dưới lên trên thiên vị nhau một cách rõ ràng trắng trợn, chừng nào còn ổng và bà phó giám đốc thì công ty còn thối nát",TRUE,TRUE,,
6913c5,3 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"một nhóm ăn chia dơ bẩn đang tồn tại trong công ty này là anh giám đốc và bè lũ tay sai của ảnh, né gấp","một nhóm ăn chia dơ bẩn đang tồn tại trong công ty này là anh giám đốc và bè lũ tay sai của ảnh, né gấp",TRUE,TRUE,,
c20d91,3 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,Rất sợ cách làm việc của chị phó GĐ lật lọng hai mặt,rất sợ cách làm việc của chị phó gđ lật lọng hai mặt,TRUE,TRUE,,
d6b84d,3 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"nịnh bợ và kéo bè kéo cánh đã là văn hóa của giám đốc sales và đám chơi chung với anh ấy , giới LGBT toàn dễ thương dễ gần ngoại trừ anh gđ ở đây","nịnh bợ và kéo bè kéo cánh đã là văn hóa của giám đốc sales và đám chơi chung với anh ấy , giới lgbt toàn dễ thương dễ gần ngoại trừ anh gđ ở đây",TRUE,TRUE,,
e1962b,3 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"cty trả lương max lầy , lúc phỏng vấn bảo 15 hàng tháng mà bây giờ lương tháng này có khi 26-27 tháng sau mới có, 2 tháng nhận lương 1 lần","công ty trả lương max lầy , lúc phỏng vấn bảo 15 hàng tháng mà bây giờ lương tháng này có khi 26 27 tháng sau mới có, 2 tháng nhận lương 1 lần",TRUE,TRUE,,
36b7f9,3 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"sếp tốt nhưng cách quản lý của anh giám đốc thối nát khi ưu tiên những người chơi chung hội , thiên vị trắng trợn gây bất bình ai cũng biết nhưng chẳng qua vì miếng cơm manh áo mà phải giả lơ thôi , nghe nói chị gì mới được lên làm phó giám đốc cũng một tay anh bổ nhiệm mà tính chị này hồi còn làm việc chung mình biết thừa vì chỉ thường xuyên k nhận trách nhiệm và đổ thừa chửi bới cấp dưới chừng nào anh giám đốc đi thì nội bộ cty này mới thoải mái được chứ ảnh tưởng nhân viên là gà ảnh đi lùa gà k","sếp tốt nhưng cách quản lý của anh giám đốc thối nát khi ưu tiên những người chơi chung hội , thiên vị trắng trợn gây bất bình ai cũng biết nhưng chẳng qua vì miếng cơm manh áo mà phải giả lơ thôi , nghe nói chị gì mới được lên làm phó giám đốc cũng một tay anh bổ nhiệm mà tính chị này hồi còn làm việc chung mình biết thừa vì chỉ thường xuyên không nhận trách nhiệm và đổ thừa chửi bới cấp dưới chừng nào anh giám đốc đi thì nội bộ công ty này mới thoải mái được chứ ảnh tưởng nhân viên là gà ảnh đi lùa gà không",TRUE,TRUE,,
617bcf,3 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"bà phó giám đốc k có năng lực nhưng lên được tới đó nhờ nhịn nhục nghe ông gđ sales chửi bới, phục","bà phó giám đốc không có năng lực nhưng lên được tới đó nhờ nhịn nhục nghe ông gđ sales chửi bới, phục",TRUE,TRUE,,
ffd656,3 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"Một nhóm lợi ích đang tồn tại trong phòng kinh doanh của cty này, lớn ăn kiểu lớn nhỏ ăn kiểu nhỏ, quyền lợi nhân viên bị ảnh hưởng nặng nề","một nhóm lợi ích đang tồn tại trong phòng kinh doanh của công ty này, lớn ăn kiểu lớn nhỏ ăn kiểu nhỏ, quyền lợi nhân viên bị ảnh hưởng nặng nề",TRUE,TRUE,,
12c6a0,3 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"Chị PGĐ nịnh và bợ a GĐ vô đối, nói chung nguyên hội nịnh bợ để hưởng lương.","chị pgđ nịnh và bợ a gđ vô đối, nói chung nguyên hội nịnh bợ để hưởng lương.",TRUE,TRUE,,
330df1,4 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"Đích thị là môi trường cho một đám nịnh thần đi lên bằng cái miệng chứ k phải năng lực, chị X năng lực hạn chế nhưng giỏi gọi dạ bảo vâng nên lên đc tới TP ,nhiều khi lỗi do chị mà chị đổ cho nhân viên hết hồn hồi còn làm ở đó cũng một lần bị chị phản dame hú hồn cái lol còn nguyên,,,môi trường nhìu hứa hẹn với những đứa giỏi bợ đít","đích thị là môi trường cho một đám nịnh thần đi lên bằng cái miệng chứ không phải năng lực, chị x năng lực hạn chế nhưng giỏi gọi dạ bảo vâng nên lên được tới tp , nhiều khi lỗi do chị mà chị đổ cho nhân viên hết hồn hồi còn làm ở đó cũng một lần bị chị phản dame hú hồn cái lol còn nguyên,,, môi trường nhìu hứa hẹn với những đứa giỏi bợ đít",TRUE,TRUE,,
411cc2,4 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"cô thư ký của ông gđ sales phải nói siêu nịnh bợ, nịnh ổng ko biết ngượng cả mồm đọc mấy câu nịnh khen ổng mà nổi da gà. mà tự ti với năng lực của mình nên mới nịnh bằng mọi cách để trụ lại. cấu trúc phòng ban thì ôi thôi nguyên đám nịnh thần chơi với ông giám đốc phòng sales là tay chân của ổng, cỡ nào cũng bênh và thiên vị, ổng nói gà thì đố ông bà nịnh thần nào dám nói vịt thấy hèn hèn sao đó, chỉ tội những người làm được việc ko biết nịnh nhưng bị nguyên đám bè phái đó dùng tay che cả trời. cty chế độ tốt nhưng bộ máy có vấn đề, ai thân ai nịnh người đó giỏi, tiếc nhưng cũng phải dứt áo ra đi sau 9 tháng...","cô thư ký của ông gđ sales phải nói siêu nịnh bợ, nịnh ổng không biết ngượng cả mồm đọc mấy câu nịnh khen ổng mà nổi da gà. mà tự ti với năng lực của mình nên mới nịnh bằng mọi cách để trụ lại. cấu trúc phòng ban thì ôi thôi nguyên đám nịnh thần chơi với ông giám đốc phòng sales là tay chân của ổng, cỡ nào cũng bênh và thiên vị, ổng nói gà thì đố ông bà nịnh thần nào dám nói vịt thấy hèn hèn sao đó, chỉ tội những người làm được việc không biết nịnh nhưng bị nguyên đám bè phái đó dùng tay che cả trời. công ty chế độ tốt nhưng bộ máy có vấn đề, ai thân ai nịnh người đó giỏi, tiếc nhưng cũng phải dứt áo ra đi sau 9 tháng.",TRUE,TRUE,,
b1df98,4 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"Đây là một TMV lừa đảo. Bạn nào muốn sống lương thiện thì tốt nhất không nên xin vào đây làm không thì sẽ dần bị biến chất và bóc lột cho cho kiệt sức. Mình dùng dịch vụ không cái nào ra cái nào, bị lừa các bạn ạ! Trong quá trình đến đấy mình thấy TMV này làm ăn rất mờ ám, máy móc thì không phải chính hãng, nhận viên thì tay nghề không tốt. Chẳng ai làm chân mày cho khách mà phải tận 4 lần mới xong cả! Không muốn biến mình thành người xấu thì né ra các bạn ơi!","đây là một tmv lừa đảo. bạn nào muốn sống lương thiện thì tốt nhất không nên xin vào đây làm không thì sẽ dần bị biến chất và bóc lột cho cho kiệt sức. mình dùng dịch vụ không cái nào ra cái nào, bị lừa các bạn ạ! trong quá trình đến đấy mình thấy tmv này làm ăn rất mờ ám, máy móc thì không phải chính hãng, nhận viên thì tay nghề không tốt. chẳng ai làm chân mày cho khách mà phải tận 4 lần mới ng cả! không muốn biến mình thành người xấu thì né ra các bạn ơi!",FALSE,TRUE,X,TRUE
152b0c,4 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"Mình chả thấy gì ngoài được ăn cơm trưa chiều ngon, còn việc mình mình làm mình cũng k để ý lắm, lễ tết thưởng đầu đủ okila nha mọi người.","mình chả thấy gì ngoài được ăn cơm trưa chiều ngon, còn việc mình mình làm mình cũng không để ý lắm, lễ tết thưởng đầu đủ okila nha mọi người.",TRUE,TRUE,,
b3ff01,5 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,E mới đc bên tmv gọi phỏng vấn nhưng thấy rv k tốt lắm thì e có nên đi k ạ ? Với những điểm nào ở tmv k tốt mn có thể chia sẻ k ?,e mới được bên tmv gọi phỏng vấn nhưng thấy rv không tốt lắm thì e có nên đi không ạ ? với những điểm nào ở tmv không tốt mọi người có thể chia sẻ không ?,FALSE,FALSE,,
5c0ceb,5 năm trước,Thẩm Mỹ Ngọc Dung,product,151-300,40 3/2 District 10 Ho Chi Minh,"cty Thẩm mỹ viện nên không chuyên về công nghệ, không thoáng như các cty công nghệ lớn (làm việc căng thẳng ra vào cũng nhắc, đi làm lúc 8h sau 8,... ). mới vào làm thì xác định làm 1-2 tháng mới có lương. cay nhất vẫn là vụ delay lương max lầy của cty, ví dụ: những ngày cuối tháng 10 mới bắt đầu tính trả .lương tháng 9, trong khi ngày chốt công là 15/8 - 15/9.","công ty thẩm mỹ viện nên không chuyên về công nghệ, không thoáng như các công ty công nghệ lớn làm việc căng thẳng ra vào cũng nhắc, đi làm lúc 8h sau 8,. . mới vào làm thì xác định làm 1 2 tháng mới có lương. cay nhất vẫn là vụ delay lương max lầy của công ty, ví dụ những ngày cuối tháng 10 mới bắt đầu tính trả . lương tháng 9, trong khi ngày chốt công là 15 8 15 9.",TRUE,TRUE,,
052ca6,10 tháng trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,"công ty nhân viên nghỉ việc quỵt lương không chịu trả, vô đây bẩn cả cv","công ty nhân viên nghỉ việc quỵt lương không chịu trả, vô đây bẩn cả cv",TRUE,TRUE,,
62f2f2,1 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,Cty nợ lương 3 tháng chưa trả,công ty nợ lương 3 tháng chưa trả,TRUE,TRUE,,
5e34c9,4 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,Có mấy cái game mini mùa dịch cũng đỡ bùn,có mấy cái game mini mùa dịch cũng đỡ bùn,FALSE,TRUE,X,FALSE
ce7b2e,4 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,"Công ty cũng tạm được, có anh sếp Dzũng hình như là gay kín thì phải","công ty cũng tạm được, có anh sếp dzũng hình như là gay kín thì phải",TRUE,TRUE,,
3cdef9,5 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,"Có ai từng làm ở đây cho xin chut rờ víu, để apply cv voi moi nguoi oi.","có ai từng làm ở đây cho xin chut rờ víu, để apply cv voi moi nguoi oi.",FALSE,FALSE,,
43238c,5 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,Bộ phận tuyển dụng tệ.,bộ phận tuyển dụng tệ.,TRUE,TRUE,,
89080a,5 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,HR không chuyên nghiệp. Phỏng vấn xong cũng ko báo lại ứng viên pass hay fail.,hr không chuyên nghiệp. phỏng vấn ng cũng không báo lại ứng viên pass hay fail.,TRUE,TRUE,,
85e525,5 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,Môi trường trẻ năng động! thích hợp cho các bạn junior dev,môi trường trẻ năng động! thích hợp cho các bạn junior dev,TRUE,TRUE,,
b203ee,5 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,"Kiểu cty đa ngành nghề quá, hơi rối nhưng khá trẻ năng động, văn hoá khá gần gũii","kiểu công ty đa ngành nghề quá, hơi rối nhưng khá trẻ năng động, văn hoá khá gần gũii",TRUE,TRUE,,
724b28,5 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,"Trước làm ở Vinhome còn được ngắm gái này nọ. Nay chuyển qua chỗ mới hết gái ngắm, haizzz","trước làm ở vinhome còn được ngắm gái này nọ. nay chuyển qua chỗ mới hết gái ngắm, haiz",TRUE,TRUE,,
e27f59,5 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,- Tao là ông sếp bụng bự... 1 mình tao chấp hết... thằng nào muốn nhậu thì vào đây tao lo từ A -&gt; Á,tao là ông sếp bụng bự. 1 mình tao chấp hết. thằng nào muốn nhậu thì vào đây tao lo từ a gt á,FALSE,FALSE,,
799659,5 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,"- Công ty đông nhân viên mà không ủng hộ quán dưới toà nhà, toàn quan quán cóc uông, mà trong tao đã giảm giá cho tụi nó 20% rồi đó...","công ty đông nhân viên mà không ủng hộ quán dưới toà nhà, toàn quan quán cóc uông, mà trong tao đã giảm giá cho tụi nó 20 rồi đó.",FALSE,TRUE,X,FALSE
1e9588,5 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,Môi trường tốt ! ít girl nhưng đa số là xinh kakaka,môi trường tốt ! ít girl nhưng đa số là xinh kakaka,TRUE,TRUE,,
f1b9de,5 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,"Đc cái boss dễ gần, kiểu anh em đồng hành chứ k phải tôi tớ","được cái boss dễ gần, kiểu anh em đồng hành chứ không phải tôi tớ",TRUE,TRUE,,
0f9c45,5 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,"Công ty khá to, chắc làm ăn lớn. Có em nhân sự hay admin gì đó chạy chiếc Vision đen nhìn ngon vcl","công ty khá to, chắc làm ăn lớn. có em nhân sự hay admin gì đó chạy chiếc vision đen nhìn ngon vcl",FALSE,FALSE,,
b49e6b,6 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,"Công ty xạo lol, phỏng vấn xong thì pass đi chỗ khác. Ở đâu ra cái mô hình như thế nhỉ?","công ty xạo lol, phỏng vấn ng thì pass đi chỗ khác. ở đâu ra cái mô hình như thế nhỉ?",TRUE,TRUE,,
bae0ce,6 năm trước,Nichietsu Vietnam,outsource,1/1/1950 0:00,208 Nguyen Huu Canh Street Binh Thanh Ho Chi Minh,"Mô hình outsource, công ty khá thoải mái, sếp chuyên rủ đi nhậu. Thích hợp cho các dev trẻ, cơ hội phát triển. Được cái lương khá cao so với thị trường.","mô hình outsource, công ty khá thoải mái, sếp chuyên rủ đi nhậu. thích hợp cho các dev trẻ, cơ hội phát triển. được cái lương khá cao so với thị trường.",TRUE,TRUE,,
9cee30,11 tháng trước,ITG Vietnam,product,51-150,68 Dương Đình Nghệ Cau Giay Ha Noi,Đã từng làm erp ở ESVN mà qua đây còn phải chạy mất dép là biết cty nát ntn r. Né gấp nhé ae,đã từng làm erp ở esvn mà qua đây còn phải chạy mất dép là biết công ty nát như thế nào r. né gấp nhé anh em,TRUE,TRUE,,
a22b8c,11 tháng trước,ITG Vietnam,product,51-150,68 Dương Đình Nghệ Cau Giay Ha Noi,"mua bài pi-ar khắp báo mạng, bán network để có deal zề. lùa gà gen z dễ nao núng tâm lí cho dàn bi-ô-đi. hắt rờ Dzung bú mõm các bô lão, láo nháo cắt ra đảo hết với nó.","mua bài pi ar khắp báo mạng, bán network để có deal zề. lùa gà gen z dễ nao núng tâm lí cho dàn bi ô đi. hắt rờ dzung bú mõm các bô lão, láo nháo cắt ra đảo hết với nó.",TRUE,FALSE,X,TRUE
26e6c7,1 năm trước,ITG Vietnam,product,51-150,68 Dương Đình Nghệ Cau Giay Ha Noi,sp công nghệ thế kỷ 20. vào làm kéo thả crud to tay éo có vẹo gì :))))),sp công nghệ thế kỷ 20. vào làm kéo thả crud to tay éo có vẹo gì,TRUE,TRUE,,
a7754d,1 năm trước,ITG Vietnam,product,51-150,68 Dương Đình Nghệ Cau Giay Ha Noi,Cty tốt không có điểm chê ạ,công ty tốt không có điểm chê ạ,TRUE,TRUE,,
dd7139,1 năm trước,ITG Vietnam,product,51-150,68 Dương Đình Nghệ Cau Giay Ha Noi,"cty chế độ siêu tốt, môi trường thân thiện, lương dev trung bình 3x test 2x ba 2x. hiện tại đang tuyển anh chi em join ngay nao","công ty chế độ siêu tốt, môi trường thân thiện, lương dev trung bình 3x test 2x ba 2x. hiện tại đang tuyển anh chi em join ngay nao",FALSE,FALSE,,
ab1d80,1 năm trước,ITG Vietnam,product,51-150,68 Dương Đình Nghệ Cau Giay Ha Noi,HR công ty này đầu óc có vấn đề gì không nhỉ? Người ta chưa bao giờ apply vào ITG sao lại đi nói với HR công ty khác là người ta apply vào công ty? Ảo tưởng à? Hay muốn bị ăn chửi đấy?,hr công ty này đầu óc có vấn đề gì không nhỉ? người ta chưa bao giờ apply vào itg sao lại đi nói với hr công ty khác là người ta apply vào công ty? ảo tưởng à? hay muốn bị ăn chửi đấy?,TRUE,FALSE,X,TRUE
748b23,2 năm trước,ITG Vietnam,product,51-150,68 Dương Đình Nghệ Cau Giay Ha Noi,"công ty không có cơ hội phát triển nhé các bạn, phù hợp với mấy em sv mới ra trường. vào đó sau ngắm hệ thống như mớ bòng bong. nản","công ty không có cơ hội phát triển nhé các bạn, phù hợp với mấy em sinh viên mới ra trường. vào đó sau ngắm hệ thống như mớ bòng bong. nản",TRUE,TRUE,,
87a5b3,4 năm trước,ITG Vietnam,product,51-150,68 Dương Đình Nghệ Cau Giay Ha Noi,"Công ty kiểu gì đã cảm thấy hãm từ vòng phỏng vấnMình 24 tuổi CHưa đủ tuổi kết hôn hay sao mà nói đến vấn đề này Trưởng phòng MKT lại nói nhỏ với người bên cạnh ""Tảo hôn""???Kể cả có lấy chồng từ tuổi 18 đi nữa thì chị lên Google mà search ý nghĩa của ""Tảo hôn"" nhéDù tôi có đi xin việc thì hãy tôn trọng người khác và cuộc sống của họ",công ty kiểu gì đã cảm thấy hãm từ vòng phỏng vấnmình 24 tuổi chưa đủ tuổi kết hôn hay sao mà nói đến vấn đề này trưởng phòng marketing lại nói nhỏ với người bên cạnh tảo hôn ??? kể cả có lấy chồng từ tuổi 18 đi nữa thì chị lên google mà search ý nghĩa của tảo hôn nhédù tôi có đi xin việc thì hãy tôn trọng người khác và cuộc sống của họ,TRUE,TRUE,,
9244c1,5 năm trước,ITG Vietnam,product,51-150,68 Dương Đình Nghệ Cau Giay Ha Noi,"Các bác toàn thấy cmt mảng lập trình này nọ nhỉ, còn các bộ phận khác như MKT, HR, Kế toán thì sao các bác ôi, lương lậu rồi chế độ thế nào review cho m.n biết với","các bác toàn thấy cmt mảng lập trình này nọ nhỉ, còn các bộ phận khác như marketing, hr, kế toán thì sao các bác ôi, lương lậu rồi chế độ thế nào review cho m. n biết với",FALSE,FALSE,,
37b29c,5 năm trước,ITG Vietnam,product,51-150,68 Dương Đình Nghệ Cau Giay Ha Noi,Công ty giờ nhiều gái xinh lắm :)))))),công ty giờ nhiều gái xinh lắm,TRUE,TRUE,,
5ebca1,5 năm trước,ITG Vietnam,product,51-150,68 Dương Đình Nghệ Cau Giay Ha Noi,Công ty này giờ nhiều hotgirl lắm :)),công ty này giờ nhiều hotgirl lắm,TRUE,TRUE,,
